Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 200
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: 9858	 recall: 0.9800	 QPS: 505	Comps: 980	 Hops: 209.6000
range: 9859	 recall: 1.4500	 QPS: 394	Comps: 1425	 Hops: 316.1000
range: 9860	 recall: 2.0700	 QPS: 271	Comps: 1897	 Hops: 426.5000
range: 9861	 recall: 1.2900	 QPS: 408	Comps: 1216	 Hops: 266.8000
range: 9862	 recall: 2.3800	 QPS: 211	Comps: 2438	 Hops: 493.0000
range: 9863	 recall: 0.7000	 QPS: 760	Comps: 697	 Hops: 147.1000
range: 9864	 recall: 1.5400	 QPS: 324	Comps: 1584	 Hops: 341.2000
range: 9865	 recall: 1.5900	 QPS: 311	Comps: 1670	 Hops: 325.1000
range: 9866	 recall: 2.2900	 QPS: 230	Comps: 2278	 Hops: 469.5000
range: 9867	 recall: 0.6000	 QPS: 840	Comps: 627	 Hops: 141.7000
range: 9868	 recall: 1.5800	 QPS: 339	Comps: 1698	 Hops: 332.8000
range: 9869	 recall: 1.2000	 QPS: 376	Comps: 1186	 Hops: 247.8000
range: 9870	 recall: 1.7800	 QPS: 288	Comps: 1782	 Hops: 367.8000
range: 9871	 recall: 1.6900	 QPS: 322	Comps: 1697	 Hops: 351.9000
range: 9872	 recall: 1.1900	 QPS: 434	Comps: 1206	 Hops: 243.3000
range: 9873	 recall: 1.2000	 QPS: 483	Comps: 1090	 Hops: 248.7000
range: 9874	 recall: 2.4600	 QPS: 214	Comps: 2574	 Hops: 522.9000
range: 9875	 recall: 1.5900	 QPS: 317	Comps: 1597	 Hops: 331.7000
range: 9876	 recall: 1.3000	 QPS: 419	Comps: 1238	 Hops: 264.5000
range: 9877	 recall: 1.0800	 QPS: 416	Comps: 1100	 Hops: 222.4000
range: 9878	 recall: 1.3000	 QPS: 432	Comps: 1336	 Hops: 263.5000
range: 9879	 recall: 1.4800	 QPS: 345	Comps: 1591	 Hops: 317.8000
range: 9880	 recall: 1.6700	 QPS: 305	Comps: 1738	 Hops: 353.9000
range: 9881	 recall: 2.3900	 QPS: 225	Comps: 2303	 Hops: 489.6000
range: 9882	 recall: 1.4800	 QPS: 385	Comps: 1527	 Hops: 311.5000
range: 9883	 recall: 1.2800	 QPS: 351	Comps: 1356	 Hops: 272.3000
range: 9884	 recall: 1.7000	 QPS: 349	Comps: 1636	 Hops: 347.4000
range: 9885	 recall: 1.4800	 QPS: 349	Comps: 1450	 Hops: 304.8000
range: 9886	 recall: 2.6000	 QPS: 201	Comps: 2590	 Hops: 532.4000
range: 9887	 recall: 2.8800	 QPS: 188	Comps: 2957	 Hops: 610.8000
range: 9888	 recall: 2.0700	 QPS: 236	Comps: 2088	 Hops: 437.0000
range: 9889	 recall: 1.8900	 QPS: 271	Comps: 1925	 Hops: 390.4000
range: 9890	 recall: 1.8900	 QPS: 317	Comps: 1845	 Hops: 392.7000
range: 9891	 recall: 1.6700	 QPS: 169	Comps: 1700	 Hops: 365.8000
range: 9892	 recall: 1.8900	 QPS: 278	Comps: 1961	 Hops: 394.8000
range: 9893	 recall: 1.5700	 QPS: 349	Comps: 1478	 Hops: 326.3000
range: 9894	 recall: 2.7900	 QPS: 187	Comps: 2859	 Hops: 573.1000
range: 9895	 recall: 2.2000	 QPS: 245	Comps: 2173	 Hops: 453.9000
range: 9896	 recall: 2.1800	 QPS: 263	Comps: 2151	 Hops: 454.9000
range: 9897	 recall: 2.3900	 QPS: 227	Comps: 2414	 Hops: 496.0000
range: 9898	 recall: 2.6400	 QPS: 203	Comps: 2589	 Hops: 551.9000
range: 9899	 recall: 2.4800	 QPS: 223	Comps: 2481	 Hops: 509.8000
range: 9900	 recall: 2.3800	 QPS: 203	Comps: 2456	 Hops: 491.3000
range: 9901	 recall: 2.4000	 QPS: 212	Comps: 2403	 Hops: 490.5000
range: 9902	 recall: 2.5000	 QPS: 221	Comps: 2479	 Hops: 518.0000
range: 9903	 recall: 1.7800	 QPS: 289	Comps: 1896	 Hops: 369.8000
range: 9904	 recall: 1.6600	 QPS: 295	Comps: 1790	 Hops: 344.9000
range: 9905	 recall: 3.4800	 QPS: 161	Comps: 3453	 Hops: 715.9000
range: 9906	 recall: 2.3800	 QPS: 221	Comps: 2400	 Hops: 497.4000
range: 9907	 recall: 1.7700	 QPS: 250	Comps: 1836	 Hops: 373.3000
range: 9908	 recall: 2.2900	 QPS: 217	Comps: 2405	 Hops: 492.8000
range: 9909	 recall: 1.9000	 QPS: 299	Comps: 1851	 Hops: 401.5000
range: 9910	 recall: 1.2000	 QPS: 374	Comps: 1381	 Hops: 266.3000
range: 9911	 recall: 3.0500	 QPS: 172	Comps: 3049	 Hops: 650.4000
range: 9912	 recall: 1.1900	 QPS: 426	Comps: 1229	 Hops: 243.7000
range: 9913	 recall: 2.3000	 QPS: 232	Comps: 2305	 Hops: 468.8000
range: 9914	 recall: 2.0900	 QPS: 259	Comps: 2095	 Hops: 438.6000
range: 9915	 recall: 2.5900	 QPS: 231	Comps: 2442	 Hops: 529.1000
range: 9916	 recall: 3.2600	 QPS: 146	Comps: 3374	 Hops: 690.3000
range: 9917	 recall: 2.3800	 QPS: 222	Comps: 2310	 Hops: 488.2000
range: 9918	 recall: 2.7000	 QPS: 206	Comps: 2632	 Hops: 560.3000
range: 9919	 recall: 3.2700	 QPS: 156	Comps: 3435	 Hops: 697.8000
range: 9920	 recall: 3.0800	 QPS: 170	Comps: 3000	 Hops: 641.4000
range: 9921	 recall: 2.7900	 QPS: 201	Comps: 2818	 Hops: 573.7000
range: 9922	 recall: 2.5900	 QPS: 221	Comps: 2539	 Hops: 527.4000
range: 9923	 recall: 2.3900	 QPS: 204	Comps: 2487	 Hops: 520.3000
range: 9924	 recall: 1.9900	 QPS: 271	Comps: 2035	 Hops: 417.3000
range: 9925	 recall: 1.9900	 QPS: 271	Comps: 1942	 Hops: 405.8000
range: 9926	 recall: 1.8900	 QPS: 274	Comps: 1869	 Hops: 395.3000
range: 9927	 recall: 3.0600	 QPS: 181	Comps: 2967	 Hops: 642.2000
range: 9928	 recall: 1.8900	 QPS: 259	Comps: 2052	 Hops: 392.4000
range: 9929	 recall: 2.1800	 QPS: 250	Comps: 2222	 Hops: 450.9000
range: 9930	 recall: 2.2800	 QPS: 227	Comps: 2384	 Hops: 468.4000
range: 9931	 recall: 2.7700	 QPS: 191	Comps: 2703	 Hops: 583.1000
range: 9932	 recall: 2.6900	 QPS: 181	Comps: 2742	 Hops: 557.4000
range: 9933	 recall: 2.8600	 QPS: 176	Comps: 2847	 Hops: 592.2000
range: 9934	 recall: 2.9900	 QPS: 167	Comps: 3002	 Hops: 640.0000
range: 9935	 recall: 3.2400	 QPS: 162	Comps: 3186	 Hops: 671.0000
range: 9936	 recall: 2.7700	 QPS: 177	Comps: 2770	 Hops: 587.3000
range: 9937	 recall: 4.2700	 QPS: 115	Comps: 4407	 Hops: 890.2000
range: 9938	 recall: 2.0700	 QPS: 227	Comps: 2123	 Hops: 436.8000
range: 9939	 recall: 3.1600	 QPS: 169	Comps: 3168	 Hops: 653.2000
range: 9940	 recall: 2.4100	 QPS: 234	Comps: 2454	 Hops: 511.4000
range: 9941	 recall: 2.2900	 QPS: 235	Comps: 2281	 Hops: 487.8000
range: 9942	 recall: 2.3500	 QPS: 226	Comps: 2440	 Hops: 503.2000
range: 9943	 recall: 2.3800	 QPS: 247	Comps: 2279	 Hops: 502.1000
range: 9944	 recall: 2.9700	 QPS: 175	Comps: 3056	 Hops: 614.5000
range: 9945	 recall: 2.6700	 QPS: 190	Comps: 2753	 Hops: 561.9000
range: 9946	 recall: 3.5800	 QPS: 156	Comps: 3678	 Hops: 743.2000
range: 9947	 recall: 1.6800	 QPS: 269	Comps: 1734	 Hops: 351.7000
range: 9948	 recall: 2.3900	 QPS: 229	Comps: 2364	 Hops: 507.6000
range: 9949	 recall: 1.8900	 QPS: 264	Comps: 1692	 Hops: 390.4000
range: 9950	 recall: 2.1800	 QPS: 234	Comps: 2102	 Hops: 451.9000
range: 9951	 recall: 3.1900	 QPS: 177	Comps: 3156	 Hops: 660.6000
range: 9952	 recall: 3.5700	 QPS: 152	Comps: 3402	 Hops: 764.9000
range: 9953	 recall: 2.7700	 QPS: 190	Comps: 2761	 Hops: 580.2000
range: 9954	 recall: 2.4500	 QPS: 229	Comps: 2543	 Hops: 518.5000
range: 9955	 recall: 2.1900	 QPS: 244	Comps: 2188	 Hops: 456.9000
range: 9956	 recall: 2.0000	 QPS: 253	Comps: 2053	 Hops: 438.4000
range: 9957	 recall: 1.7600	 QPS: 280	Comps: 1730	 Hops: 371.2000
range: 9958	 recall: 2.6800	 QPS: 191	Comps: 2864	 Hops: 563.6000
range: 9959	 recall: 4.3800	 QPS: 118	Comps: 4351	 Hops: 910.8000
range: 9960	 recall: 2.7900	 QPS: 199	Comps: 2770	 Hops: 584.0000
range: 9961	 recall: 1.9600	 QPS: 277	Comps: 1946	 Hops: 429.8000
range: 9962	 recall: 2.2000	 QPS: 241	Comps: 2262	 Hops: 464.2000
range: 9963	 recall: 3.3600	 QPS: 159	Comps: 3500	 Hops: 698.8000
range: 9964	 recall: 2.6800	 QPS: 214	Comps: 2574	 Hops: 558.4000
range: 9965	 recall: 2.2900	 QPS: 212	Comps: 2354	 Hops: 475.5000
range: 9966	 recall: 3.0800	 QPS: 172	Comps: 2996	 Hops: 643.4000
range: 9967	 recall: 2.2600	 QPS: 244	Comps: 2323	 Hops: 482.8000
range: 9968	 recall: 2.0700	 QPS: 273	Comps: 1965	 Hops: 427.6000
range: 9969	 recall: 3.4500	 QPS: 159	Comps: 3608	 Hops: 755.4000
range: 9970	 recall: 3.2800	 QPS: 165	Comps: 3435	 Hops: 682.2000
range: 9971	 recall: 3.1600	 QPS: 175	Comps: 3172	 Hops: 652.9000
range: 9972	 recall: 2.9800	 QPS: 190	Comps: 2738	 Hops: 611.2000
range: 9973	 recall: 2.5000	 QPS: 218	Comps: 2412	 Hops: 526.4000
range: 9974	 recall: 4.1800	 QPS: 121	Comps: 4068	 Hops: 868.7000
range: 9975	 recall: 3.4900	 QPS: 153	Comps: 3573	 Hops: 715.3000
range: 9976	 recall: 3.5700	 QPS: 156	Comps: 3661	 Hops: 732.4000
range: 9977	 recall: 3.1900	 QPS: 165	Comps: 3292	 Hops: 670.1000
range: 9978	 recall: 3.5900	 QPS: 138	Comps: 3594	 Hops: 736.2000
range: 9979	 recall: 2.4000	 QPS: 223	Comps: 2434	 Hops: 486.1000
range: 9980	 recall: 4.2600	 QPS: 135	Comps: 4436	 Hops: 901.7000
range: 9981	 recall: 3.1400	 QPS: 162	Comps: 3394	 Hops: 683.8000
range: 9982	 recall: 3.9000	 QPS: 142	Comps: 3785	 Hops: 806.5000
range: 9983	 recall: 3.1800	 QPS: 165	Comps: 3120	 Hops: 650.8000
range: 9984	 recall: 3.2300	 QPS: 148	Comps: 3346	 Hops: 684.7000
range: 9985	 recall: 5.1800	 QPS: 111	Comps: 5154	 Hops: 1081.9000
range: 9986	 recall: 3.6700	 QPS: 155	Comps: 3546	 Hops: 765.7000
range: 9987	 recall: 4.5500	 QPS: 112	Comps: 4758	 Hops: 959.3000
range: 9988	 recall: 3.4600	 QPS: 153	Comps: 3425	 Hops: 727.0000
range: 9989	 recall: 4.4400	 QPS: 118	Comps: 4407	 Hops: 922.0000
range: 9990	 recall: 2.6800	 QPS: 214	Comps: 2526	 Hops: 553.8000
range: 9991	 recall: 2.8800	 QPS: 196	Comps: 2790	 Hops: 587.9000
range: 9992	 recall: 2.3000	 QPS: 236	Comps: 2316	 Hops: 466.6000
range: 9993	 recall: 3.0500	 QPS: 179	Comps: 3134	 Hops: 639.8000
range: 9994	 recall: 3.4600	 QPS: 161	Comps: 3455	 Hops: 711.9000
range: 9995	 recall: 2.7600	 QPS: 183	Comps: 2803	 Hops: 590.7000
range: 9996	 recall: 2.3900	 QPS: 226	Comps: 2351	 Hops: 493.0000
range: 9997	 recall: 2.8700	 QPS: 179	Comps: 2890	 Hops: 617.0000
range: 9998	 recall: 2.8900	 QPS: 195	Comps: 2892	 Hops: 594.9000
range: 9999	 recall: 3.0000	 QPS: 184	Comps: 2998	 Hops: 607.7000
range: 10000	 recall: 3.4000	 QPS: 176	Comps: 3312	 Hops: 695.1000
range: 10001	 recall: 2.5900	 QPS: 202	Comps: 2530	 Hops: 555.5000
range: 10002	 recall: 2.3600	 QPS: 224	Comps: 2463	 Hops: 486.6000
range: 10003	 recall: 1.9000	 QPS: 269	Comps: 1999	 Hops: 412.1000
range: 10004	 recall: 3.4600	 QPS: 157	Comps: 3407	 Hops: 710.2000
range: 10005	 recall: 3.1800	 QPS: 171	Comps: 3263	 Hops: 661.5000
range: 10006	 recall: 2.8900	 QPS: 185	Comps: 2931	 Hops: 595.6000
range: 10007	 recall: 2.3900	 QPS: 209	Comps: 2449	 Hops: 502.5000
range: 10008	 recall: 2.2700	 QPS: 252	Comps: 2210	 Hops: 470.4000
range: 10009	 recall: 2.1700	 QPS: 239	Comps: 2210	 Hops: 471.3000
range: 10010	 recall: 3.1900	 QPS: 153	Comps: 3351	 Hops: 658.9000
range: 10011	 recall: 3.8500	 QPS: 125	Comps: 3995	 Hops: 805.0000
range: 10012	 recall: 3.2800	 QPS: 171	Comps: 3386	 Hops: 680.9000
range: 10013	 recall: 2.9500	 QPS: 192	Comps: 3032	 Hops: 612.1000
range: 10014	 recall: 3.6500	 QPS: 139	Comps: 3684	 Hops: 761.5000
range: 10015	 recall: 2.9800	 QPS: 194	Comps: 3062	 Hops: 629.2000
range: 10016	 recall: 3.3700	 QPS: 169	Comps: 3338	 Hops: 691.8000
range: 10017	 recall: 3.9800	 QPS: 137	Comps: 3931	 Hops: 820.5000
range: 10018	 recall: 2.9600	 QPS: 176	Comps: 3116	 Hops: 618.3000
range: 10019	 recall: 3.7500	 QPS: 145	Comps: 3929	 Hops: 775.4000
range: 10020	 recall: 2.6600	 QPS: 234	Comps: 2561	 Hops: 550.9000
range: 10021	 recall: 2.5800	 QPS: 209	Comps: 2538	 Hops: 530.6000
range: 10022	 recall: 5.1400	 QPS: 104	Comps: 5110	 Hops: 1073.1000
range: 10023	 recall: 2.8800	 QPS: 197	Comps: 2860	 Hops: 599.7000
range: 10024	 recall: 3.1700	 QPS: 165	Comps: 3226	 Hops: 684.4000
range: 10025	 recall: 3.6900	 QPS: 146	Comps: 3942	 Hops: 773.3000
range: 10026	 recall: 2.3000	 QPS: 221	Comps: 2185	 Hops: 468.9000
range: 10027	 recall: 4.2800	 QPS: 127	Comps: 4320	 Hops: 896.2000
range: 10028	 recall: 3.4400	 QPS: 160	Comps: 3562	 Hops: 716.9000
range: 10029	 recall: 4.1800	 QPS: 126	Comps: 4067	 Hops: 898.7000
range: 10030	 recall: 2.8900	 QPS: 202	Comps: 2600	 Hops: 588.9000
range: 10031	 recall: 2.5800	 QPS: 201	Comps: 2448	 Hops: 531.5000
range: 10032	 recall: 3.5500	 QPS: 156	Comps: 3544	 Hops: 736.0000
range: 10033	 recall: 4.1800	 QPS: 136	Comps: 4168	 Hops: 870.3000
range: 10034	 recall: 3.0900	 QPS: 193	Comps: 2828	 Hops: 628.3000
range: 10035	 recall: 3.4800	 QPS: 148	Comps: 3626	 Hops: 731.3000
range: 10036	 recall: 2.4000	 QPS: 170	Comps: 2447	 Hops: 523.2000
range: 10037	 recall: 3.5700	 QPS: 136	Comps: 3707	 Hops: 762.1000
range: 10038	 recall: 3.5900	 QPS: 162	Comps: 3487	 Hops: 751.8000
range: 10039	 recall: 2.8900	 QPS: 190	Comps: 2722	 Hops: 599.2000
range: 10040	 recall: 3.3700	 QPS: 166	Comps: 3528	 Hops: 700.1000
range: 10041	 recall: 3.1800	 QPS: 149	Comps: 3096	 Hops: 679.6000
range: 10042	 recall: 2.7500	 QPS: 186	Comps: 2820	 Hops: 571.7000
range: 10043	 recall: 3.3600	 QPS: 157	Comps: 3361	 Hops: 720.0000
range: 10044	 recall: 2.8900	 QPS: 158	Comps: 3026	 Hops: 619.8000
range: 10045	 recall: 3.6700	 QPS: 151	Comps: 3732	 Hops: 773.9000
range: 10046	 recall: 3.2600	 QPS: 160	Comps: 3241	 Hops: 673.7000
range: 10047	 recall: 3.1700	 QPS: 159	Comps: 3040	 Hops: 654.0000
range: 10048	 recall: 3.3500	 QPS: 148	Comps: 3457	 Hops: 697.2000
range: 10049	 recall: 3.6800	 QPS: 145	Comps: 3745	 Hops: 762.0000
range: 10050	 recall: 3.4200	 QPS: 153	Comps: 3356	 Hops: 720.8000
range: 10051	 recall: 3.8900	 QPS: 147	Comps: 3770	 Hops: 796.2000
range: 10052	 recall: 2.3800	 QPS: 216	Comps: 2373	 Hops: 491.1000
range: 10053	 recall: 4.2600	 QPS: 125	Comps: 4271	 Hops: 879.2000
range: 10054	 recall: 3.9500	 QPS: 146	Comps: 4061	 Hops: 818.9000
range: 10055	 recall: 2.4000	 QPS: 249	Comps: 2255	 Hops: 491.6000
range: 10056	 recall: 1.6000	 QPS: 323	Comps: 1701	 Hops: 327.8000
range: 10057	 recall: 3.1900	 QPS: 173	Comps: 3138	 Hops: 657.7000
range: 10058	 recall: 3.5600	 QPS: 156	Comps: 3538	 Hops: 730.9000
range: 10059	 recall: 2.1800	 QPS: 238	Comps: 2296	 Hops: 448.1000
range: 10060	 recall: 2.6600	 QPS: 185	Comps: 2797	 Hops: 569.4000
range: 10061	 recall: 3.3700	 QPS: 155	Comps: 3383	 Hops: 707.9000
range: 10062	 recall: 3.5600	 QPS: 167	Comps: 3618	 Hops: 730.5000
range: 10063	 recall: 2.5900	 QPS: 209	Comps: 2550	 Hops: 536.8000
range: 10064	 recall: 3.6600	 QPS: 153	Comps: 3579	 Hops: 757.9000
range: 10065	 recall: 2.3800	 QPS: 233	Comps: 2430	 Hops: 488.0000
range: 10066	 recall: 2.0600	 QPS: 241	Comps: 2214	 Hops: 447.2000
range: 10067	 recall: 2.5900	 QPS: 211	Comps: 2504	 Hops: 535.8000
range: 10068	 recall: 2.1000	 QPS: 284	Comps: 2004	 Hops: 426.9000
range: 10069	 recall: 2.6800	 QPS: 184	Comps: 2814	 Hops: 554.3000
range: 10070	 recall: 2.1000	 QPS: 251	Comps: 1970	 Hops: 430.9000
range: 10071	 recall: 3.3600	 QPS: 160	Comps: 3328	 Hops: 689.2000
range: 10072	 recall: 3.0500	 QPS: 184	Comps: 3104	 Hops: 629.9000
range: 10073	 recall: 2.5800	 QPS: 216	Comps: 2477	 Hops: 531.8000
range: 10074	 recall: 2.7800	 QPS: 203	Comps: 2671	 Hops: 581.1000
range: 10075	 recall: 2.5700	 QPS: 211	Comps: 2597	 Hops: 544.7000
range: 10076	 recall: 3.2900	 QPS: 160	Comps: 3511	 Hops: 689.7000
range: 10077	 recall: 2.2100	 QPS: 230	Comps: 2241	 Hops: 468.0000
range: 10078	 recall: 3.8800	 QPS: 146	Comps: 3889	 Hops: 804.1000
range: 10079	 recall: 2.0700	 QPS: 261	Comps: 2108	 Hops: 432.8000
range: 10080	 recall: 2.6800	 QPS: 198	Comps: 2817	 Hops: 564.7000
range: 10081	 recall: 1.8900	 QPS: 293	Comps: 1904	 Hops: 386.4000
range: 10082	 recall: 1.6800	 QPS: 293	Comps: 1884	 Hops: 370.7000
range: 10083	 recall: 1.6900	 QPS: 331	Comps: 1701	 Hops: 348.4000
range: 10084	 recall: 4.2500	 QPS: 130	Comps: 4426	 Hops: 884.4000
range: 10085	 recall: 2.3900	 QPS: 222	Comps: 2423	 Hops: 493.5000
range: 10086	 recall: 2.1700	 QPS: 208	Comps: 2172	 Hops: 446.4000
range: 10087	 recall: 2.5000	 QPS: 202	Comps: 2476	 Hops: 531.2000
range: 10088	 recall: 1.9600	 QPS: 275	Comps: 1855	 Hops: 404.2000
range: 10089	 recall: 1.8900	 QPS: 295	Comps: 1975	 Hops: 387.9000
range: 10090	 recall: 1.6900	 QPS: 291	Comps: 1672	 Hops: 347.1000
range: 10091	 recall: 2.5000	 QPS: 226	Comps: 2512	 Hops: 508.9000
range: 10092	 recall: 3.3900	 QPS: 160	Comps: 3531	 Hops: 689.4000
range: 10093	 recall: 1.8800	 QPS: 286	Comps: 1919	 Hops: 390.3000
range: 10094	 recall: 3.4000	 QPS: 161	Comps: 3444	 Hops: 707.8000
range: 10095	 recall: 2.0800	 QPS: 261	Comps: 2024	 Hops: 437.0000
range: 10096	 recall: 2.0900	 QPS: 267	Comps: 2109	 Hops: 436.5000
range: 10097	 recall: 2.1800	 QPS: 251	Comps: 2338	 Hops: 450.6000
range: 10098	 recall: 3.4200	 QPS: 151	Comps: 3502	 Hops: 729.4000
range: 10099	 recall: 2.2700	 QPS: 221	Comps: 2244	 Hops: 476.4000
range: 10100	 recall: 1.8800	 QPS: 287	Comps: 1880	 Hops: 394.1000
range: 10101	 recall: 2.4700	 QPS: 226	Comps: 2532	 Hops: 536.6000
range: 10102	 recall: 2.2900	 QPS: 255	Comps: 2189	 Hops: 465.8000
range: 10103	 recall: 2.2700	 QPS: 230	Comps: 2324	 Hops: 474.6000
range: 10104	 recall: 2.7900	 QPS: 186	Comps: 2765	 Hops: 575.6000
range: 10105	 recall: 2.3000	 QPS: 223	Comps: 2297	 Hops: 470.7000
range: 10106	 recall: 2.1800	 QPS: 244	Comps: 2288	 Hops: 483.7000
range: 10107	 recall: 3.2800	 QPS: 154	Comps: 3238	 Hops: 678.7000
range: 10108	 recall: 2.9600	 QPS: 185	Comps: 3242	 Hops: 624.6000
range: 10109	 recall: 2.6600	 QPS: 170	Comps: 2780	 Hops: 561.7000
range: 10110	 recall: 2.5800	 QPS: 203	Comps: 2685	 Hops: 543.3000
range: 10111	 recall: 2.7500	 QPS: 177	Comps: 2908	 Hops: 585.6000
range: 10112	 recall: 2.9700	 QPS: 183	Comps: 2947	 Hops: 635.6000
range: 10113	 recall: 2.5800	 QPS: 197	Comps: 2612	 Hops: 535.4000
range: 10114	 recall: 1.9000	 QPS: 281	Comps: 1950	 Hops: 385.6000
range: 10115	 recall: 2.1900	 QPS: 240	Comps: 2184	 Hops: 454.6000
range: 10116	 recall: 1.9900	 QPS: 274	Comps: 1940	 Hops: 406.2000
range: 10117	 recall: 1.2900	 QPS: 408	Comps: 1295	 Hops: 270.4000
range: 10118	 recall: 1.8900	 QPS: 294	Comps: 1852	 Hops: 386.1000
range: 10119	 recall: 2.5600	 QPS: 202	Comps: 2605	 Hops: 533.1000
range: 10120	 recall: 1.8900	 QPS: 281	Comps: 1983	 Hops: 403.3000
range: 10121	 recall: 2.1900	 QPS: 233	Comps: 2311	 Hops: 470.0000
range: 10122	 recall: 2.1700	 QPS: 235	Comps: 2401	 Hops: 470.8000
range: 10123	 recall: 2.9600	 QPS: 163	Comps: 3065	 Hops: 621.5000
range: 10124	 recall: 2.2900	 QPS: 231	Comps: 2323	 Hops: 471.7000
range: 10125	 recall: 2.4800	 QPS: 212	Comps: 2550	 Hops: 509.8000
range: 10126	 recall: 1.4900	 QPS: 338	Comps: 1676	 Hops: 340.6000
range: 10127	 recall: 1.6000	 QPS: 337	Comps: 1505	 Hops: 326.2000
range: 10128	 recall: 2.3900	 QPS: 205	Comps: 2426	 Hops: 487.2000
range: 10129	 recall: 2.1800	 QPS: 207	Comps: 2235	 Hops: 454.2000
range: 10130	 recall: 2.0800	 QPS: 256	Comps: 2117	 Hops: 433.3000
range: 10131	 recall: 1.7900	 QPS: 317	Comps: 1639	 Hops: 368.6000
range: 10132	 recall: 2.1700	 QPS: 263	Comps: 2205	 Hops: 454.5000
range: 10133	 recall: 1.9800	 QPS: 261	Comps: 2075	 Hops: 417.5000
range: 10134	 recall: 2.2600	 QPS: 236	Comps: 2251	 Hops: 479.0000
range: 10135	 recall: 1.7900	 QPS: 290	Comps: 1770	 Hops: 381.7000
range: 10136	 recall: 2.2800	 QPS: 235	Comps: 2223	 Hops: 475.5000
range: 10137	 recall: 1.8900	 QPS: 258	Comps: 2020	 Hops: 389.4000
range: 10138	 recall: 1.6000	 QPS: 317	Comps: 1582	 Hops: 330.0000
range: 10139	 recall: 1.5900	 QPS: 352	Comps: 1643	 Hops: 323.7000
range: 10140	 recall: 1.7000	 QPS: 306	Comps: 1661	 Hops: 350.7000
range: 10141	 recall: 1.5900	 QPS: 314	Comps: 1639	 Hops: 333.2000
range: 10142	 recall: 2.1900	 QPS: 248	Comps: 2340	 Hops: 456.4000
range: 10143	 recall: 1.7900	 QPS: 299	Comps: 1868	 Hops: 368.8000
range: 10144	 recall: 2.5700	 QPS: 205	Comps: 2741	 Hops: 536.5000
range: 10145	 recall: 1.8700	 QPS: 269	Comps: 1951	 Hops: 391.8000
range: 10146	 recall: 1.7700	 QPS: 315	Comps: 1882	 Hops: 379.6000
range: 10147	 recall: 1.5000	 QPS: 352	Comps: 1382	 Hops: 304.0000
range: 10148	 recall: 1.3800	 QPS: 361	Comps: 1391	 Hops: 285.7000
range: 10149	 recall: 1.6000	 QPS: 314	Comps: 1607	 Hops: 326.5000
range: 10150	 recall: 1.6000	 QPS: 355	Comps: 1682	 Hops: 358.0000
range: 10151	 recall: 0.4000	 QPS: 1306	Comps: 463	 Hops: 101.2000
range: 10152	 recall: 1.7700	 QPS: 270	Comps: 1901	 Hops: 381.8000
range: 10153	 recall: 2.0900	 QPS: 268	Comps: 2065	 Hops: 425.2000
range: 10154	 recall: 1.7800	 QPS: 261	Comps: 1810	 Hops: 378.4000
range: 10155	 recall: 1.6900	 QPS: 302	Comps: 1722	 Hops: 354.4000
range: 10156	 recall: 1.3000	 QPS: 429	Comps: 1157	 Hops: 273.0000
range: 10157	 recall: 1.3900	 QPS: 391	Comps: 1452	 Hops: 297.6000
range: 10158	 recall: 1.3700	 QPS: 355	Comps: 1416	 Hops: 286.9000
range: 10159	 recall: 1.5900	 QPS: 322	Comps: 1637	 Hops: 349.2000
range: 10160	 recall: 1.2800	 QPS: 338	Comps: 1336	 Hops: 266.1000
range: 10161	 recall: 1.2000	 QPS: 500	Comps: 1213	 Hops: 247.6000
range: 10162	 recall: 0.7800	 QPS: 680	Comps: 828	 Hops: 161.7000
range: 10163	 recall: 1.2700	 QPS: 312	Comps: 1316	 Hops: 276.2000
range: 10164	 recall: 1.1900	 QPS: 468	Comps: 1194	 Hops: 245.9000
range: 10165	 recall: 1.4900	 QPS: 343	Comps: 1526	 Hops: 307.9000
range: 10166	 recall: 1.3900	 QPS: 374	Comps: 1426	 Hops: 286.8000
range: 10167	 recall: 1.0000	 QPS: 548	Comps: 946	 Hops: 210.4000
range: 10168	 recall: 1.0900	 QPS: 445	Comps: 1139	 Hops: 243.3000
range: 10169	 recall: 1.5600	 QPS: 337	Comps: 1608	 Hops: 328.5000
range: 10170	 recall: 1.3000	 QPS: 452	Comps: 1265	 Hops: 265.4000
range: 10171	 recall: 1.4000	 QPS: 373	Comps: 1335	 Hops: 286.9000
range: 10172	 recall: 0.9700	 QPS: 574	Comps: 974	 Hops: 202.1000
range: 10173	 recall: 0.9900	 QPS: 593	Comps: 1036	 Hops: 206.2000
range: 10174	 recall: 0.8000	 QPS: 695	Comps: 702	 Hops: 163.7000
