Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 60
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: 9858	 recall: 0.8500	 QPS: 1766	Comps: 397	 Hops: 63.7000
range: 9859	 recall: 1.3200	 QPS: 1122	Comps: 610	 Hops: 96.4000
range: 9860	 recall: 2.0200	 QPS: 808	Comps: 849	 Hops: 134.5000
range: 9861	 recall: 1.2300	 QPS: 1297	Comps: 535	 Hops: 85.5000
range: 9862	 recall: 2.3400	 QPS: 627	Comps: 1128	 Hops: 159.2000
range: 9863	 recall: 0.6900	 QPS: 2232	Comps: 314	 Hops: 49.7000
range: 9864	 recall: 1.3800	 QPS: 967	Comps: 717	 Hops: 107.8000
range: 9865	 recall: 1.5200	 QPS: 956	Comps: 759	 Hops: 102.6000
range: 9866	 recall: 2.2400	 QPS: 690	Comps: 1019	 Hops: 149.9000
range: 9867	 recall: 0.5900	 QPS: 2415	Comps: 281	 Hops: 44.9000
range: 9868	 recall: 1.3800	 QPS: 986	Comps: 735	 Hops: 104.0000
range: 9869	 recall: 1.1100	 QPS: 1300	Comps: 548	 Hops: 81.4000
range: 9870	 recall: 1.6800	 QPS: 889	Comps: 805	 Hops: 118.9000
range: 9871	 recall: 1.6300	 QPS: 869	Comps: 812	 Hops: 115.7000
range: 9872	 recall: 1.1500	 QPS: 1383	Comps: 519	 Hops: 77.0000
range: 9873	 recall: 1.1800	 QPS: 1436	Comps: 483	 Hops: 81.5000
range: 9874	 recall: 2.1600	 QPS: 625	Comps: 1132	 Hops: 168.4000
range: 9875	 recall: 1.5200	 QPS: 958	Comps: 742	 Hops: 111.1000
range: 9876	 recall: 1.3000	 QPS: 1285	Comps: 561	 Hops: 83.2000
range: 9877	 recall: 1.0300	 QPS: 1396	Comps: 530	 Hops: 71.3000
range: 9878	 recall: 1.2700	 QPS: 1187	Comps: 584	 Hops: 82.1000
range: 9879	 recall: 1.3300	 QPS: 1096	Comps: 657	 Hops: 95.4000
range: 9880	 recall: 1.4800	 QPS: 944	Comps: 785	 Hops: 108.1000
range: 9881	 recall: 2.3300	 QPS: 701	Comps: 1026	 Hops: 155.9000
range: 9882	 recall: 1.4500	 QPS: 1018	Comps: 717	 Hops: 103.1000
range: 9883	 recall: 1.2400	 QPS: 1076	Comps: 650	 Hops: 92.3000
range: 9884	 recall: 1.6900	 QPS: 991	Comps: 718	 Hops: 110.4000
range: 9885	 recall: 1.3900	 QPS: 1056	Comps: 673	 Hops: 96.2000
range: 9886	 recall: 2.5200	 QPS: 580	Comps: 1212	 Hops: 172.0000
range: 9887	 recall: 2.6700	 QPS: 524	Comps: 1354	 Hops: 198.1000
range: 9888	 recall: 1.8800	 QPS: 755	Comps: 933	 Hops: 138.5000
range: 9889	 recall: 1.8500	 QPS: 827	Comps: 887	 Hops: 125.9000
range: 9890	 recall: 1.7100	 QPS: 891	Comps: 752	 Hops: 121.5000
range: 9891	 recall: 1.5100	 QPS: 959	Comps: 749	 Hops: 110.5000
range: 9892	 recall: 1.8500	 QPS: 776	Comps: 934	 Hops: 130.4000
range: 9893	 recall: 1.4900	 QPS: 1046	Comps: 655	 Hops: 104.2000
range: 9894	 recall: 2.6700	 QPS: 553	Comps: 1312	 Hops: 185.1000
range: 9895	 recall: 2.1400	 QPS: 680	Comps: 1042	 Hops: 148.6000
range: 9896	 recall: 2.1300	 QPS: 708	Comps: 963	 Hops: 149.0000
range: 9897	 recall: 2.3700	 QPS: 642	Comps: 1109	 Hops: 161.9000
range: 9898	 recall: 2.5900	 QPS: 591	Comps: 1196	 Hops: 181.7000
range: 9899	 recall: 2.3500	 QPS: 652	Comps: 1087	 Hops: 162.5000
range: 9900	 recall: 2.2800	 QPS: 632	Comps: 1117	 Hops: 157.2000
range: 9901	 recall: 2.2500	 QPS: 663	Comps: 1066	 Hops: 157.3000
range: 9902	 recall: 2.3300	 QPS: 603	Comps: 1154	 Hops: 170.5000
range: 9903	 recall: 1.6700	 QPS: 820	Comps: 881	 Hops: 119.7000
range: 9904	 recall: 1.5900	 QPS: 907	Comps: 816	 Hops: 109.1000
range: 9905	 recall: 3.4300	 QPS: 439	Comps: 1596	 Hops: 229.4000
range: 9906	 recall: 2.3200	 QPS: 640	Comps: 1096	 Hops: 163.4000
range: 9907	 recall: 1.6800	 QPS: 808	Comps: 893	 Hops: 122.6000
range: 9908	 recall: 2.0300	 QPS: 688	Comps: 1021	 Hops: 147.3000
range: 9909	 recall: 1.7700	 QPS: 859	Comps: 808	 Hops: 123.8000
range: 9910	 recall: 1.0800	 QPS: 1140	Comps: 634	 Hops: 90.4000
range: 9911	 recall: 3.0100	 QPS: 503	Comps: 1389	 Hops: 207.3000
range: 9912	 recall: 1.1400	 QPS: 1309	Comps: 543	 Hops: 76.2000
range: 9913	 recall: 2.2300	 QPS: 687	Comps: 1045	 Hops: 148.3000
range: 9914	 recall: 1.9000	 QPS: 759	Comps: 925	 Hops: 137.2000
range: 9915	 recall: 2.4900	 QPS: 637	Comps: 1096	 Hops: 166.8000
range: 9916	 recall: 3.0500	 QPS: 458	Comps: 1560	 Hops: 231.8000
range: 9917	 recall: 2.3200	 QPS: 666	Comps: 1062	 Hops: 153.9000
range: 9918	 recall: 2.4700	 QPS: 590	Comps: 1197	 Hops: 176.8000
range: 9919	 recall: 3.1000	 QPS: 453	Comps: 1602	 Hops: 223.9000
range: 9920	 recall: 2.9300	 QPS: 511	Comps: 1371	 Hops: 202.9000
range: 9921	 recall: 2.6600	 QPS: 561	Comps: 1275	 Hops: 184.3000
range: 9922	 recall: 2.5000	 QPS: 619	Comps: 1142	 Hops: 166.3000
range: 9923	 recall: 2.2200	 QPS: 624	Comps: 1132	 Hops: 163.9000
range: 9924	 recall: 1.9400	 QPS: 760	Comps: 942	 Hops: 138.8000
range: 9925	 recall: 1.9900	 QPS: 819	Comps: 885	 Hops: 127.5000
range: 9926	 recall: 1.7100	 QPS: 897	Comps: 785	 Hops: 122.3000
range: 9927	 recall: 2.9800	 QPS: 513	Comps: 1379	 Hops: 210.6000
range: 9928	 recall: 1.7900	 QPS: 747	Comps: 972	 Hops: 130.2000
range: 9929	 recall: 2.0900	 QPS: 707	Comps: 1021	 Hops: 145.6000
range: 9930	 recall: 2.1600	 QPS: 690	Comps: 1048	 Hops: 148.0000
range: 9931	 recall: 2.5200	 QPS: 605	Comps: 1171	 Hops: 181.4000
range: 9932	 recall: 2.6300	 QPS: 576	Comps: 1256	 Hops: 181.5000
range: 9933	 recall: 2.7200	 QPS: 549	Comps: 1290	 Hops: 189.0000
range: 9934	 recall: 2.8700	 QPS: 492	Comps: 1438	 Hops: 208.4000
range: 9935	 recall: 3.1500	 QPS: 478	Comps: 1479	 Hops: 213.0000
range: 9936	 recall: 2.6000	 QPS: 576	Comps: 1232	 Hops: 184.5000
range: 9937	 recall: 4.1700	 QPS: 340	Comps: 2079	 Hops: 291.7000
range: 9938	 recall: 1.9200	 QPS: 767	Comps: 930	 Hops: 138.3000
range: 9939	 recall: 3.0900	 QPS: 494	Comps: 1422	 Hops: 209.1000
range: 9940	 recall: 2.3200	 QPS: 653	Comps: 1085	 Hops: 163.5000
range: 9941	 recall: 2.1600	 QPS: 709	Comps: 998	 Hops: 150.6000
range: 9942	 recall: 2.1700	 QPS: 642	Comps: 1092	 Hops: 163.1000
range: 9943	 recall: 2.2300	 QPS: 686	Comps: 1025	 Hops: 158.9000
range: 9944	 recall: 2.8500	 QPS: 517	Comps: 1388	 Hops: 197.2000
range: 9945	 recall: 2.4700	 QPS: 543	Comps: 1306	 Hops: 186.7000
range: 9946	 recall: 3.4100	 QPS: 423	Comps: 1703	 Hops: 246.4000
range: 9947	 recall: 1.5800	 QPS: 895	Comps: 791	 Hops: 116.5000
range: 9948	 recall: 2.1600	 QPS: 653	Comps: 1060	 Hops: 159.6000
range: 9949	 recall: 1.8300	 QPS: 881	Comps: 784	 Hops: 126.5000
range: 9950	 recall: 2.1100	 QPS: 741	Comps: 942	 Hops: 146.4000
range: 9951	 recall: 3.0400	 QPS: 481	Comps: 1476	 Hops: 215.4000
range: 9952	 recall: 3.3800	 QPS: 457	Comps: 1519	 Hops: 243.3000
range: 9953	 recall: 2.5300	 QPS: 572	Comps: 1236	 Hops: 182.7000
range: 9954	 recall: 2.2500	 QPS: 624	Comps: 1133	 Hops: 165.5000
range: 9955	 recall: 2.1300	 QPS: 693	Comps: 1027	 Hops: 150.6000
range: 9956	 recall: 1.8400	 QPS: 817	Comps: 874	 Hops: 133.6000
range: 9957	 recall: 1.7000	 QPS: 840	Comps: 811	 Hops: 121.2000
range: 9958	 recall: 2.5100	 QPS: 563	Comps: 1276	 Hops: 182.3000
range: 9959	 recall: 4.1100	 QPS: 357	Comps: 2006	 Hops: 289.1000
range: 9960	 recall: 2.6000	 QPS: 554	Comps: 1298	 Hops: 186.8000
range: 9961	 recall: 1.9100	 QPS: 800	Comps: 863	 Hops: 138.3000
range: 9962	 recall: 2.0500	 QPS: 674	Comps: 1061	 Hops: 148.5000
range: 9963	 recall: 3.1800	 QPS: 464	Comps: 1544	 Hops: 228.3000
range: 9964	 recall: 2.5300	 QPS: 633	Comps: 1116	 Hops: 174.8000
range: 9965	 recall: 2.0600	 QPS: 690	Comps: 1051	 Hops: 149.3000
range: 9966	 recall: 3.0300	 QPS: 504	Comps: 1417	 Hops: 212.3000
range: 9967	 recall: 2.0900	 QPS: 712	Comps: 1012	 Hops: 151.0000
range: 9968	 recall: 2.0400	 QPS: 790	Comps: 879	 Hops: 135.9000
range: 9969	 recall: 3.1000	 QPS: 457	Comps: 1574	 Hops: 225.0000
range: 9970	 recall: 3.1700	 QPS: 451	Comps: 1593	 Hops: 223.7000
range: 9971	 recall: 3.0300	 QPS: 498	Comps: 1443	 Hops: 207.7000
range: 9972	 recall: 2.8900	 QPS: 555	Comps: 1256	 Hops: 195.3000
range: 9973	 recall: 2.3400	 QPS: 632	Comps: 1103	 Hops: 169.3000
range: 9974	 recall: 3.9900	 QPS: 382	Comps: 1829	 Hops: 278.6000
range: 9975	 recall: 3.3100	 QPS: 449	Comps: 1600	 Hops: 230.6000
range: 9976	 recall: 3.4000	 QPS: 439	Comps: 1678	 Hops: 232.2000
range: 9977	 recall: 2.9000	 QPS: 495	Comps: 1452	 Hops: 215.3000
range: 9978	 recall: 3.4700	 QPS: 437	Comps: 1644	 Hops: 235.5000
range: 9979	 recall: 2.3400	 QPS: 651	Comps: 1094	 Hops: 152.3000
range: 9980	 recall: 3.9600	 QPS: 364	Comps: 1964	 Hops: 277.4000
range: 9981	 recall: 2.8900	 QPS: 467	Comps: 1534	 Hops: 220.2000
range: 9982	 recall: 3.6200	 QPS: 418	Comps: 1689	 Hops: 253.5000
range: 9983	 recall: 3.1300	 QPS: 519	Comps: 1359	 Hops: 206.7000
range: 9984	 recall: 3.1500	 QPS: 451	Comps: 1587	 Hops: 227.0000
range: 9985	 recall: 4.9800	 QPS: 292	Comps: 2400	 Hops: 358.8000
range: 9986	 recall: 3.4700	 QPS: 440	Comps: 1570	 Hops: 244.8000
range: 9987	 recall: 4.3000	 QPS: 324	Comps: 2166	 Hops: 303.0000
range: 9988	 recall: 3.3000	 QPS: 455	Comps: 1549	 Hops: 229.3000
range: 9989	 recall: 4.2700	 QPS: 354	Comps: 1993	 Hops: 295.6000
range: 9990	 recall: 2.5900	 QPS: 613	Comps: 1142	 Hops: 178.6000
range: 9991	 recall: 2.7800	 QPS: 573	Comps: 1206	 Hops: 185.2000
range: 9992	 recall: 2.1700	 QPS: 704	Comps: 1029	 Hops: 146.9000
range: 9993	 recall: 2.9200	 QPS: 504	Comps: 1414	 Hops: 208.8000
range: 9994	 recall: 3.2800	 QPS: 453	Comps: 1578	 Hops: 225.9000
range: 9995	 recall: 2.6800	 QPS: 561	Comps: 1280	 Hops: 186.7000
range: 9996	 recall: 2.2900	 QPS: 665	Comps: 1065	 Hops: 159.0000
range: 9997	 recall: 2.5400	 QPS: 574	Comps: 1204	 Hops: 185.2000
range: 9998	 recall: 2.7400	 QPS: 532	Comps: 1330	 Hops: 192.6000
range: 9999	 recall: 2.8900	 QPS: 532	Comps: 1357	 Hops: 191.2000
range: 10000	 recall: 3.2600	 QPS: 467	Comps: 1522	 Hops: 221.5000
range: 10001	 recall: 2.3200	 QPS: 624	Comps: 1104	 Hops: 167.7000
range: 10002	 recall: 2.2300	 QPS: 669	Comps: 1100	 Hops: 154.3000
range: 10003	 recall: 1.7200	 QPS: 759	Comps: 917	 Hops: 131.8000
range: 10004	 recall: 3.2800	 QPS: 457	Comps: 1526	 Hops: 224.7000
range: 10005	 recall: 3.0500	 QPS: 470	Comps: 1512	 Hops: 217.3000
range: 10006	 recall: 2.8100	 QPS: 540	Comps: 1348	 Hops: 193.1000
range: 10007	 recall: 2.2500	 QPS: 670	Comps: 1064	 Hops: 154.6000
range: 10008	 recall: 2.2100	 QPS: 699	Comps: 1000	 Hops: 150.9000
range: 10009	 recall: 1.9700	 QPS: 684	Comps: 1006	 Hops: 152.6000
range: 10010	 recall: 3.0400	 QPS: 473	Comps: 1526	 Hops: 213.3000
range: 10011	 recall: 3.6700	 QPS: 411	Comps: 1738	 Hops: 256.9000
range: 10012	 recall: 3.1800	 QPS: 451	Comps: 1584	 Hops: 221.8000
range: 10013	 recall: 2.8800	 QPS: 533	Comps: 1331	 Hops: 196.2000
range: 10014	 recall: 3.4900	 QPS: 421	Comps: 1684	 Hops: 248.0000
range: 10015	 recall: 2.7500	 QPS: 505	Comps: 1417	 Hops: 206.5000
range: 10016	 recall: 3.2700	 QPS: 471	Comps: 1520	 Hops: 218.6000
range: 10017	 recall: 3.7200	 QPS: 411	Comps: 1728	 Hops: 257.8000
range: 10018	 recall: 2.8700	 QPS: 522	Comps: 1390	 Hops: 201.5000
range: 10019	 recall: 3.6700	 QPS: 409	Comps: 1789	 Hops: 246.2000
range: 10020	 recall: 2.5600	 QPS: 595	Comps: 1156	 Hops: 176.4000
range: 10021	 recall: 2.5300	 QPS: 603	Comps: 1144	 Hops: 169.3000
range: 10022	 recall: 4.8400	 QPS: 312	Comps: 2286	 Hops: 340.2000
range: 10023	 recall: 2.7800	 QPS: 530	Comps: 1290	 Hops: 198.4000
range: 10024	 recall: 2.8700	 QPS: 480	Comps: 1456	 Hops: 215.2000
range: 10025	 recall: 3.3700	 QPS: 404	Comps: 1794	 Hops: 252.2000
range: 10026	 recall: 2.2100	 QPS: 691	Comps: 1040	 Hops: 149.7000
range: 10027	 recall: 4.0200	 QPS: 364	Comps: 1956	 Hops: 283.1000
range: 10028	 recall: 3.3000	 QPS: 430	Comps: 1640	 Hops: 231.5000
range: 10029	 recall: 3.9500	 QPS: 372	Comps: 1874	 Hops: 291.5000
range: 10030	 recall: 2.8200	 QPS: 610	Comps: 1143	 Hops: 186.1000
range: 10031	 recall: 2.5000	 QPS: 637	Comps: 1104	 Hops: 172.0000
range: 10032	 recall: 3.3200	 QPS: 442	Comps: 1608	 Hops: 236.2000
range: 10033	 recall: 3.9500	 QPS: 377	Comps: 1862	 Hops: 280.2000
range: 10034	 recall: 3.0200	 QPS: 537	Comps: 1280	 Hops: 198.3000
range: 10035	 recall: 3.2800	 QPS: 441	Comps: 1633	 Hops: 232.8000
range: 10036	 recall: 2.2000	 QPS: 630	Comps: 1110	 Hops: 164.5000
range: 10037	 recall: 3.4700	 QPS: 411	Comps: 1735	 Hops: 249.4000
range: 10038	 recall: 3.4600	 QPS: 441	Comps: 1596	 Hops: 238.1000
range: 10039	 recall: 2.8500	 QPS: 538	Comps: 1276	 Hops: 195.4000
range: 10040	 recall: 3.2700	 QPS: 450	Comps: 1616	 Hops: 227.8000
range: 10041	 recall: 2.8700	 QPS: 519	Comps: 1335	 Hops: 209.6000
range: 10042	 recall: 2.5900	 QPS: 554	Comps: 1295	 Hops: 182.9000
range: 10043	 recall: 3.0200	 QPS: 452	Comps: 1548	 Hops: 231.0000
range: 10044	 recall: 2.5600	 QPS: 519	Comps: 1346	 Hops: 198.4000
range: 10045	 recall: 3.3400	 QPS: 420	Comps: 1670	 Hops: 245.2000
range: 10046	 recall: 3.0400	 QPS: 493	Comps: 1442	 Hops: 214.8000
range: 10047	 recall: 3.1000	 QPS: 513	Comps: 1370	 Hops: 208.7000
range: 10048	 recall: 3.1900	 QPS: 459	Comps: 1571	 Hops: 225.7000
range: 10049	 recall: 3.4900	 QPS: 417	Comps: 1720	 Hops: 248.8000
range: 10050	 recall: 3.3100	 QPS: 448	Comps: 1553	 Hops: 234.0000
range: 10051	 recall: 3.6900	 QPS: 415	Comps: 1706	 Hops: 254.8000
range: 10052	 recall: 2.2500	 QPS: 669	Comps: 1082	 Hops: 157.6000
range: 10053	 recall: 4.1100	 QPS: 360	Comps: 1934	 Hops: 281.2000
range: 10054	 recall: 3.8700	 QPS: 386	Comps: 1842	 Hops: 261.2000
range: 10055	 recall: 2.3400	 QPS: 656	Comps: 1082	 Hops: 158.6000
range: 10056	 recall: 1.4800	 QPS: 947	Comps: 761	 Hops: 105.6000
range: 10057	 recall: 2.9300	 QPS: 504	Comps: 1397	 Hops: 206.1000
range: 10058	 recall: 3.4300	 QPS: 450	Comps: 1569	 Hops: 231.2000
range: 10059	 recall: 2.1400	 QPS: 685	Comps: 1066	 Hops: 144.0000
range: 10060	 recall: 2.5300	 QPS: 571	Comps: 1254	 Hops: 185.0000
range: 10061	 recall: 3.1800	 QPS: 462	Comps: 1498	 Hops: 225.3000
range: 10062	 recall: 3.4400	 QPS: 436	Comps: 1629	 Hops: 229.5000
range: 10063	 recall: 2.5200	 QPS: 602	Comps: 1168	 Hops: 174.6000
range: 10064	 recall: 3.5400	 QPS: 439	Comps: 1617	 Hops: 242.8000
range: 10065	 recall: 2.2700	 QPS: 656	Comps: 1109	 Hops: 155.0000
range: 10066	 recall: 2.0100	 QPS: 306	Comps: 1006	 Hops: 141.6000
range: 10067	 recall: 2.5300	 QPS: 617	Comps: 1130	 Hops: 176.1000
range: 10068	 recall: 2.0200	 QPS: 781	Comps: 904	 Hops: 134.9000
range: 10069	 recall: 2.6000	 QPS: 552	Comps: 1294	 Hops: 179.7000
range: 10070	 recall: 2.0100	 QPS: 755	Comps: 901	 Hops: 138.6000
range: 10071	 recall: 3.2200	 QPS: 473	Comps: 1515	 Hops: 219.3000
range: 10072	 recall: 2.9700	 QPS: 512	Comps: 1392	 Hops: 198.2000
range: 10073	 recall: 2.5500	 QPS: 621	Comps: 1131	 Hops: 169.5000
range: 10074	 recall: 2.6900	 QPS: 569	Comps: 1216	 Hops: 192.2000
range: 10075	 recall: 2.4000	 QPS: 604	Comps: 1161	 Hops: 175.4000
range: 10076	 recall: 3.0500	 QPS: 457	Comps: 1588	 Hops: 217.2000
range: 10077	 recall: 2.1000	 QPS: 712	Comps: 996	 Hops: 147.4000
range: 10078	 recall: 3.6500	 QPS: 416	Comps: 1717	 Hops: 252.4000
range: 10079	 recall: 2.0600	 QPS: 743	Comps: 965	 Hops: 140.4000
range: 10080	 recall: 2.5500	 QPS: 567	Comps: 1251	 Hops: 179.4000
range: 10081	 recall: 1.8400	 QPS: 849	Comps: 846	 Hops: 122.4000
range: 10082	 recall: 1.5700	 QPS: 835	Comps: 859	 Hops: 120.4000
range: 10083	 recall: 1.6400	 QPS: 906	Comps: 774	 Hops: 113.4000
range: 10084	 recall: 4.0100	 QPS: 361	Comps: 1988	 Hops: 285.9000
range: 10085	 recall: 2.3100	 QPS: 633	Comps: 1106	 Hops: 160.3000
range: 10086	 recall: 2.0000	 QPS: 704	Comps: 1024	 Hops: 143.8000
range: 10087	 recall: 2.4200	 QPS: 634	Comps: 1110	 Hops: 169.8000
range: 10088	 recall: 1.8800	 QPS: 843	Comps: 837	 Hops: 126.4000
range: 10089	 recall: 1.8100	 QPS: 804	Comps: 890	 Hops: 124.7000
range: 10090	 recall: 1.6200	 QPS: 926	Comps: 772	 Hops: 111.2000
range: 10091	 recall: 2.4200	 QPS: 628	Comps: 1127	 Hops: 160.9000
range: 10092	 recall: 3.2300	 QPS: 467	Comps: 1554	 Hops: 217.8000
range: 10093	 recall: 1.8700	 QPS: 816	Comps: 881	 Hops: 125.2000
range: 10094	 recall: 3.1500	 QPS: 471	Comps: 1518	 Hops: 217.0000
range: 10095	 recall: 1.9000	 QPS: 760	Comps: 900	 Hops: 137.5000
range: 10096	 recall: 1.9000	 QPS: 737	Comps: 958	 Hops: 136.7000
range: 10097	 recall: 2.1200	 QPS: 693	Comps: 1023	 Hops: 144.5000
range: 10098	 recall: 3.2300	 QPS: 443	Comps: 1580	 Hops: 236.9000
range: 10099	 recall: 2.1700	 QPS: 684	Comps: 1040	 Hops: 157.0000
range: 10100	 recall: 1.8300	 QPS: 807	Comps: 881	 Hops: 131.8000
range: 10101	 recall: 2.3300	 QPS: 588	Comps: 1191	 Hops: 181.2000
range: 10102	 recall: 2.2200	 QPS: 716	Comps: 976	 Hops: 145.5000
range: 10103	 recall: 2.1800	 QPS: 675	Comps: 1057	 Hops: 154.9000
range: 10104	 recall: 2.7200	 QPS: 548	Comps: 1292	 Hops: 186.0000
range: 10105	 recall: 2.1900	 QPS: 664	Comps: 1055	 Hops: 150.7000
range: 10106	 recall: 2.0300	 QPS: 705	Comps: 1006	 Hops: 150.0000
range: 10107	 recall: 3.1300	 QPS: 477	Comps: 1478	 Hops: 221.1000
range: 10108	 recall: 2.7300	 QPS: 534	Comps: 1375	 Hops: 191.9000
range: 10109	 recall: 2.5600	 QPS: 556	Comps: 1299	 Hops: 186.2000
range: 10110	 recall: 2.3800	 QPS: 592	Comps: 1213	 Hops: 172.5000
range: 10111	 recall: 2.4600	 QPS: 547	Comps: 1313	 Hops: 183.9000
range: 10112	 recall: 2.6300	 QPS: 537	Comps: 1306	 Hops: 193.6000
range: 10113	 recall: 2.5000	 QPS: 586	Comps: 1216	 Hops: 173.4000
range: 10114	 recall: 1.8800	 QPS: 826	Comps: 891	 Hops: 121.2000
range: 10115	 recall: 2.1500	 QPS: 700	Comps: 1005	 Hops: 149.1000
range: 10116	 recall: 1.9700	 QPS: 807	Comps: 881	 Hops: 127.7000
range: 10117	 recall: 1.2900	 QPS: 1150	Comps: 600	 Hops: 89.9000
range: 10118	 recall: 1.8200	 QPS: 845	Comps: 854	 Hops: 121.9000
range: 10119	 recall: 2.4100	 QPS: 603	Comps: 1192	 Hops: 172.6000
range: 10120	 recall: 1.7300	 QPS: 848	Comps: 840	 Hops: 122.7000
range: 10121	 recall: 2.0700	 QPS: 673	Comps: 1056	 Hops: 149.6000
range: 10122	 recall: 2.0700	 QPS: 662	Comps: 1082	 Hops: 151.7000
range: 10123	 recall: 2.8400	 QPS: 500	Comps: 1403	 Hops: 203.3000
range: 10124	 recall: 2.1900	 QPS: 654	Comps: 1087	 Hops: 152.3000
range: 10125	 recall: 2.3500	 QPS: 623	Comps: 1168	 Hops: 161.5000
range: 10126	 recall: 1.3600	 QPS: 954	Comps: 740	 Hops: 110.8000
range: 10127	 recall: 1.5100	 QPS: 1023	Comps: 695	 Hops: 103.6000
range: 10128	 recall: 2.2200	 QPS: 652	Comps: 1102	 Hops: 154.8000
range: 10129	 recall: 2.1000	 QPS: 692	Comps: 1038	 Hops: 148.7000
range: 10130	 recall: 1.9100	 QPS: 778	Comps: 902	 Hops: 133.0000
range: 10131	 recall: 1.7300	 QPS: 917	Comps: 758	 Hops: 117.2000
range: 10132	 recall: 2.1100	 QPS: 711	Comps: 997	 Hops: 148.0000
range: 10133	 recall: 1.8800	 QPS: 734	Comps: 964	 Hops: 139.8000
range: 10134	 recall: 2.1800	 QPS: 376	Comps: 1042	 Hops: 160.0000
range: 10135	 recall: 1.6200	 QPS: 861	Comps: 795	 Hops: 119.8000
range: 10136	 recall: 2.2600	 QPS: 678	Comps: 1042	 Hops: 155.5000
range: 10137	 recall: 1.7300	 QPS: 822	Comps: 891	 Hops: 123.9000
range: 10138	 recall: 1.6000	 QPS: 988	Comps: 722	 Hops: 107.9000
range: 10139	 recall: 1.5600	 QPS: 1015	Comps: 726	 Hops: 100.4000
range: 10140	 recall: 1.6700	 QPS: 955	Comps: 753	 Hops: 115.3000
range: 10141	 recall: 1.5400	 QPS: 944	Comps: 751	 Hops: 111.4000
range: 10142	 recall: 1.9300	 QPS: 684	Comps: 1040	 Hops: 143.3000
range: 10143	 recall: 1.6700	 QPS: 840	Comps: 869	 Hops: 118.3000
range: 10144	 recall: 2.5300	 QPS: 556	Comps: 1282	 Hops: 177.7000
range: 10145	 recall: 1.7300	 QPS: 793	Comps: 894	 Hops: 127.0000
range: 10146	 recall: 1.5600	 QPS: 874	Comps: 819	 Hops: 121.8000
range: 10147	 recall: 1.4900	 QPS: 1123	Comps: 612	 Hops: 95.3000
range: 10148	 recall: 1.3300	 QPS: 1093	Comps: 633	 Hops: 90.8000
range: 10149	 recall: 1.5300	 QPS: 958	Comps: 731	 Hops: 104.0000
range: 10150	 recall: 1.5400	 QPS: 868	Comps: 795	 Hops: 121.7000
range: 10151	 recall: 0.3800	 QPS: 3506	Comps: 198	 Hops: 31.9000
range: 10152	 recall: 1.6300	 QPS: 848	Comps: 848	 Hops: 120.0000
range: 10153	 recall: 2.0400	 QPS: 742	Comps: 942	 Hops: 133.0000
range: 10154	 recall: 1.6300	 QPS: 915	Comps: 753	 Hops: 115.8000
range: 10155	 recall: 1.5200	 QPS: 949	Comps: 755	 Hops: 109.0000
range: 10156	 recall: 1.2700	 QPS: 1225	Comps: 539	 Hops: 91.8000
range: 10157	 recall: 1.2700	 QPS: 1174	Comps: 614	 Hops: 90.5000
range: 10158	 recall: 1.3300	 QPS: 1098	Comps: 649	 Hops: 92.5000
range: 10159	 recall: 1.5500	 QPS: 912	Comps: 767	 Hops: 112.5000
range: 10160	 recall: 1.2700	 QPS: 1163	Comps: 616	 Hops: 85.2000
range: 10161	 recall: 1.1900	 QPS: 1297	Comps: 538	 Hops: 80.8000
range: 10162	 recall: 0.7500	 QPS: 1928	Comps: 371	 Hops: 50.7000
range: 10163	 recall: 1.2600	 QPS: 1090	Comps: 650	 Hops: 95.2000
range: 10164	 recall: 1.1800	 QPS: 1295	Comps: 554	 Hops: 79.0000
range: 10165	 recall: 1.4000	 QPS: 1009	Comps: 700	 Hops: 98.3000
range: 10166	 recall: 1.2900	 QPS: 1061	Comps: 679	 Hops: 92.1000
range: 10167	 recall: 0.9400	 QPS: 1540	Comps: 437	 Hops: 71.3000
range: 10168	 recall: 0.9700	 QPS: 1500	Comps: 469	 Hops: 73.0000
range: 10169	 recall: 1.5100	 QPS: 935	Comps: 762	 Hops: 106.8000
range: 10170	 recall: 1.3000	 QPS: 1237	Comps: 552	 Hops: 85.8000
range: 10171	 recall: 1.3600	 QPS: 1162	Comps: 610	 Hops: 92.1000
range: 10172	 recall: 0.9300	 QPS: 1594	Comps: 436	 Hops: 63.8000
range: 10173	 recall: 0.9700	 QPS: 1541	Comps: 463	 Hops: 67.1000
range: 10174	 recall: 0.7700	 QPS: 2157	Comps: 310	 Hops: 53.0000
range: 10175	 recall: 0.5900	 QPS: 2942	Comps: 240	 Hops: 37.4000
