Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 400
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: 9858	 recall: 0.9800	 QPS: 380	Comps: 1521	 Hops: 408.6000
range: 9859	 recall: 1.4700	 QPS: 258	Comps: 2189	 Hops: 614.9000
range: 9860	 recall: 2.0800	 QPS: 189	Comps: 2976	 Hops: 845.9000
range: 9861	 recall: 1.2900	 QPS: 301	Comps: 1902	 Hops: 526.5000
range: 9862	 recall: 2.3800	 QPS: 154	Comps: 3749	 Hops: 972.3000
range: 9863	 recall: 0.7000	 QPS: 515	Comps: 1067	 Hops: 286.7000
range: 9864	 recall: 1.5500	 QPS: 234	Comps: 2438	 Hops: 660.3000
range: 9865	 recall: 1.6000	 QPS: 221	Comps: 2586	 Hops: 644.5000
range: 9866	 recall: 2.2900	 QPS: 165	Comps: 3502	 Hops: 928.1000
range: 9867	 recall: 0.6000	 QPS: 574	Comps: 971	 Hops: 281.0000
range: 9868	 recall: 1.5800	 QPS: 220	Comps: 2641	 Hops: 652.2000
range: 9869	 recall: 1.2000	 QPS: 311	Comps: 1832	 Hops: 487.9000
range: 9870	 recall: 1.7800	 QPS: 210	Comps: 2788	 Hops: 726.7000
range: 9871	 recall: 1.7000	 QPS: 222	Comps: 2566	 Hops: 691.2000
range: 9872	 recall: 1.2000	 QPS: 314	Comps: 1866	 Hops: 483.0000
range: 9873	 recall: 1.2000	 QPS: 327	Comps: 1747	 Hops: 487.9000
range: 9874	 recall: 2.5000	 QPS: 147	Comps: 3941	 Hops: 1021.0000
range: 9875	 recall: 1.6000	 QPS: 236	Comps: 2452	 Hops: 651.0000
range: 9876	 recall: 1.3000	 QPS: 296	Comps: 1946	 Hops: 523.7000
range: 9877	 recall: 1.0800	 QPS: 336	Comps: 1687	 Hops: 442.0000
range: 9878	 recall: 1.3000	 QPS: 287	Comps: 2049	 Hops: 522.3000
range: 9879	 recall: 1.4800	 QPS: 243	Comps: 2420	 Hops: 617.5000
range: 9880	 recall: 1.6900	 QPS: 218	Comps: 2685	 Hops: 690.9000
range: 9881	 recall: 2.4000	 QPS: 161	Comps: 3555	 Hops: 969.6000
range: 9882	 recall: 1.5000	 QPS: 243	Comps: 2350	 Hops: 610.6000
range: 9883	 recall: 1.2800	 QPS: 188	Comps: 2041	 Hops: 531.6000
range: 9884	 recall: 1.7000	 QPS: 227	Comps: 2558	 Hops: 686.6000
range: 9885	 recall: 1.4800	 QPS: 257	Comps: 2234	 Hops: 603.9000
range: 9886	 recall: 2.6000	 QPS: 143	Comps: 4000	 Hops: 1051.8000
range: 9887	 recall: 2.8900	 QPS: 126	Comps: 4531	 Hops: 1190.0000
range: 9888	 recall: 2.1000	 QPS: 175	Comps: 3247	 Hops: 856.5000
range: 9889	 recall: 1.9000	 QPS: 195	Comps: 2945	 Hops: 769.6000
range: 9890	 recall: 1.9000	 QPS: 201	Comps: 2901	 Hops: 771.2000
range: 9891	 recall: 1.6900	 QPS: 215	Comps: 2601	 Hops: 704.7000
range: 9892	 recall: 1.9000	 QPS: 192	Comps: 2999	 Hops: 774.1000
range: 9893	 recall: 1.5800	 QPS: 237	Comps: 2384	 Hops: 645.8000
range: 9894	 recall: 2.7900	 QPS: 133	Comps: 4445	 Hops: 1131.6000
range: 9895	 recall: 2.2000	 QPS: 172	Comps: 3325	 Hops: 893.0000
range: 9896	 recall: 2.1800	 QPS: 170	Comps: 3344	 Hops: 893.9000
range: 9897	 recall: 2.3900	 QPS: 152	Comps: 3718	 Hops: 974.0000
range: 9898	 recall: 2.6600	 QPS: 142	Comps: 4057	 Hops: 1091.3000
range: 9899	 recall: 2.4800	 QPS: 151	Comps: 3864	 Hops: 1008.8000
range: 9900	 recall: 2.3900	 QPS: 152	Comps: 3804	 Hops: 970.0000
range: 9901	 recall: 2.4000	 QPS: 155	Comps: 3742	 Hops: 968.5000
range: 9902	 recall: 2.5000	 QPS: 148	Comps: 3795	 Hops: 1018.1000
range: 9903	 recall: 1.7900	 QPS: 204	Comps: 2914	 Hops: 728.5000
range: 9904	 recall: 1.6700	 QPS: 208	Comps: 2776	 Hops: 684.5000
range: 9905	 recall: 3.4800	 QPS: 108	Comps: 5343	 Hops: 1414.1000
range: 9906	 recall: 2.3900	 QPS: 156	Comps: 3737	 Hops: 975.7000
range: 9907	 recall: 1.7800	 QPS: 207	Comps: 2775	 Hops: 732.1000
range: 9908	 recall: 2.3000	 QPS: 159	Comps: 3646	 Hops: 951.7000
range: 9909	 recall: 1.9000	 QPS: 195	Comps: 2884	 Hops: 779.6000
range: 9910	 recall: 1.2000	 QPS: 278	Comps: 2075	 Hops: 506.0000
range: 9911	 recall: 3.1700	 QPS: 116	Comps: 4869	 Hops: 1314.4000
range: 9912	 recall: 1.2000	 QPS: 312	Comps: 1880	 Hops: 483.2000
range: 9913	 recall: 2.3000	 QPS: 164	Comps: 3563	 Hops: 928.1000
range: 9914	 recall: 2.1000	 QPS: 176	Comps: 3228	 Hops: 857.4000
range: 9915	 recall: 2.6000	 QPS: 151	Comps: 3760	 Hops: 1047.0000
range: 9916	 recall: 3.2800	 QPS: 110	Comps: 5239	 Hops: 1348.3000
range: 9917	 recall: 2.3800	 QPS: 155	Comps: 3596	 Hops: 967.2000
range: 9918	 recall: 2.7000	 QPS: 140	Comps: 4067	 Hops: 1099.3000
range: 9919	 recall: 3.3900	 QPS: 108	Comps: 5404	 Hops: 1400.6000
range: 9920	 recall: 3.0900	 QPS: 124	Comps: 4623	 Hops: 1259.9000
range: 9921	 recall: 2.8000	 QPS: 133	Comps: 4300	 Hops: 1131.8000
range: 9922	 recall: 2.6000	 QPS: 148	Comps: 3915	 Hops: 1046.6000
range: 9923	 recall: 2.3900	 QPS: 151	Comps: 3789	 Hops: 1018.7000
range: 9924	 recall: 1.9900	 QPS: 184	Comps: 3099	 Hops: 816.4000
range: 9925	 recall: 1.9900	 QPS: 192	Comps: 3039	 Hops: 805.4000
range: 9926	 recall: 1.9000	 QPS: 195	Comps: 2898	 Hops: 774.4000
range: 9927	 recall: 3.0800	 QPS: 123	Comps: 4571	 Hops: 1261.4000
range: 9928	 recall: 1.9000	 QPS: 182	Comps: 3114	 Hops: 771.2000
range: 9929	 recall: 2.1900	 QPS: 169	Comps: 3433	 Hops: 889.3000
range: 9930	 recall: 2.2900	 QPS: 158	Comps: 3664	 Hops: 927.6000
range: 9931	 recall: 2.7800	 QPS: 135	Comps: 4238	 Hops: 1142.0000
range: 9932	 recall: 2.6900	 QPS: 136	Comps: 4258	 Hops: 1096.0000
range: 9933	 recall: 2.8700	 QPS: 131	Comps: 4418	 Hops: 1170.8000
range: 9934	 recall: 3.1000	 QPS: 119	Comps: 4772	 Hops: 1282.2000
range: 9935	 recall: 3.2700	 QPS: 115	Comps: 5002	 Hops: 1329.3000
range: 9936	 recall: 2.7800	 QPS: 134	Comps: 4310	 Hops: 1144.6000
range: 9937	 recall: 4.2800	 QPS: 86	Comps: 6799	 Hops: 1747.5000
range: 9938	 recall: 2.0900	 QPS: 179	Comps: 3224	 Hops: 855.8000
range: 9939	 recall: 3.1900	 QPS: 117	Comps: 4880	 Hops: 1291.6000
range: 9940	 recall: 2.4300	 QPS: 153	Comps: 3784	 Hops: 1009.7000
range: 9941	 recall: 2.2900	 QPS: 161	Comps: 3520	 Hops: 947.1000
range: 9942	 recall: 2.3500	 QPS: 154	Comps: 3792	 Hops: 982.0000
range: 9943	 recall: 2.3900	 QPS: 161	Comps: 3525	 Hops: 979.9000
range: 9944	 recall: 2.9900	 QPS: 122	Comps: 4710	 Hops: 1212.4000
range: 9945	 recall: 2.6800	 QPS: 136	Comps: 4243	 Hops: 1100.4000
range: 9946	 recall: 3.5800	 QPS: 103	Comps: 5646	 Hops: 1460.9000
range: 9947	 recall: 1.7000	 QPS: 215	Comps: 2671	 Hops: 690.4000
range: 9948	 recall: 2.3900	 QPS: 156	Comps: 3680	 Hops: 985.7000
range: 9949	 recall: 1.8900	 QPS: 206	Comps: 2664	 Hops: 769.7000
range: 9950	 recall: 2.1800	 QPS: 171	Comps: 3317	 Hops: 891.6000
range: 9951	 recall: 3.1900	 QPS: 117	Comps: 4976	 Hops: 1298.1000
range: 9952	 recall: 3.6900	 QPS: 104	Comps: 5390	 Hops: 1528.7000
range: 9953	 recall: 2.7700	 QPS: 135	Comps: 4254	 Hops: 1139.7000
range: 9954	 recall: 2.4700	 QPS: 147	Comps: 3928	 Hops: 1017.8000
range: 9955	 recall: 2.1900	 QPS: 170	Comps: 3419	 Hops: 895.5000
range: 9956	 recall: 2.1000	 QPS: 174	Comps: 3351	 Hops: 883.3000
range: 9957	 recall: 1.7800	 QPS: 212	Comps: 2694	 Hops: 730.2000
range: 9958	 recall: 2.6900	 QPS: 133	Comps: 4343	 Hops: 1102.3000
range: 9959	 recall: 4.3800	 QPS: 86	Comps: 6747	 Hops: 1788.9000
range: 9960	 recall: 2.7900	 QPS: 132	Comps: 4304	 Hops: 1142.3000
range: 9961	 recall: 2.1000	 QPS: 178	Comps: 3135	 Hops: 873.0000
range: 9962	 recall: 2.2000	 QPS: 169	Comps: 3431	 Hops: 902.6000
range: 9963	 recall: 3.3900	 QPS: 109	Comps: 5404	 Hops: 1376.8000
range: 9964	 recall: 2.6900	 QPS: 142	Comps: 4079	 Hops: 1097.1000
range: 9965	 recall: 2.3000	 QPS: 161	Comps: 3638	 Hops: 934.7000
range: 9966	 recall: 3.0800	 QPS: 123	Comps: 4701	 Hops: 1261.9000
range: 9967	 recall: 2.2600	 QPS: 164	Comps: 3531	 Hops: 942.0000
range: 9968	 recall: 2.0800	 QPS: 182	Comps: 3110	 Hops: 847.0000
range: 9969	 recall: 3.4800	 QPS: 105	Comps: 5497	 Hops: 1447.6000
range: 9970	 recall: 3.2900	 QPS: 112	Comps: 5271	 Hops: 1339.8000
range: 9971	 recall: 3.1800	 QPS: 118	Comps: 4914	 Hops: 1291.1000
range: 9972	 recall: 2.9800	 QPS: 130	Comps: 4335	 Hops: 1210.1000
range: 9973	 recall: 2.5000	 QPS: 152	Comps: 3735	 Hops: 1024.4000
range: 9974	 recall: 4.1800	 QPS: 81	Comps: 6321	 Hops: 1706.8000
range: 9975	 recall: 3.4900	 QPS: 106	Comps: 5513	 Hops: 1413.9000
range: 9976	 recall: 3.5900	 QPS: 104	Comps: 5622	 Hops: 1450.3000
range: 9977	 recall: 3.1900	 QPS: 116	Comps: 5015	 Hops: 1308.6000
range: 9978	 recall: 3.6000	 QPS: 103	Comps: 5587	 Hops: 1454.2000
range: 9979	 recall: 2.4000	 QPS: 156	Comps: 3759	 Hops: 965.2000
range: 9980	 recall: 4.3000	 QPS: 86	Comps: 6833	 Hops: 1759.3000
range: 9981	 recall: 3.2800	 QPS: 108	Comps: 5357	 Hops: 1378.1000
range: 9982	 recall: 3.9000	 QPS: 97	Comps: 5909	 Hops: 1584.5000
range: 9983	 recall: 3.1900	 QPS: 119	Comps: 4894	 Hops: 1288.6000
range: 9984	 recall: 3.2700	 QPS: 112	Comps: 5091	 Hops: 1343.0000
range: 9985	 recall: 5.1900	 QPS: 72	Comps: 8001	 Hops: 2117.7000
range: 9986	 recall: 3.6800	 QPS: 103	Comps: 5577	 Hops: 1503.7000
range: 9987	 recall: 4.5500	 QPS: 80	Comps: 7311	 Hops: 1877.1000
range: 9988	 recall: 3.4600	 QPS: 107	Comps: 5305	 Hops: 1424.4000
range: 9989	 recall: 4.4600	 QPS: 85	Comps: 6876	 Hops: 1819.9000
range: 9990	 recall: 2.6800	 QPS: 145	Comps: 3987	 Hops: 1092.5000
range: 9991	 recall: 2.8800	 QPS: 131	Comps: 4410	 Hops: 1167.2000
range: 9992	 recall: 2.3000	 QPS: 164	Comps: 3558	 Hops: 926.2000
range: 9993	 recall: 3.0700	 QPS: 119	Comps: 4864	 Hops: 1258.7000
range: 9994	 recall: 3.4700	 QPS: 107	Comps: 5336	 Hops: 1409.6000
range: 9995	 recall: 2.8700	 QPS: 128	Comps: 4476	 Hops: 1195.6000
range: 9996	 recall: 2.4000	 QPS: 158	Comps: 3685	 Hops: 971.2000
range: 9997	 recall: 2.8800	 QPS: 129	Comps: 4501	 Hops: 1196.1000
range: 9998	 recall: 2.9000	 QPS: 131	Comps: 4489	 Hops: 1173.7000
range: 9999	 recall: 3.0000	 QPS: 126	Comps: 4640	 Hops: 1206.5000
range: 10000	 recall: 3.4000	 QPS: 111	Comps: 5184	 Hops: 1372.0000
range: 10001	 recall: 2.5900	 QPS: 144	Comps: 3906	 Hops: 1074.6000
range: 10002	 recall: 2.3900	 QPS: 132	Comps: 3865	 Hops: 965.8000
range: 10003	 recall: 1.9000	 QPS: 190	Comps: 3031	 Hops: 790.8000
range: 10004	 recall: 3.4700	 QPS: 110	Comps: 5300	 Hops: 1409.7000
range: 10005	 recall: 3.2000	 QPS: 116	Comps: 5059	 Hops: 1300.7000
range: 10006	 recall: 2.8900	 QPS: 127	Comps: 4526	 Hops: 1174.1000
range: 10007	 recall: 2.3900	 QPS: 154	Comps: 3762	 Hops: 981.4000
range: 10008	 recall: 2.2800	 QPS: 169	Comps: 3398	 Hops: 929.2000
range: 10009	 recall: 2.2000	 QPS: 167	Comps: 3391	 Hops: 909.4000
range: 10010	 recall: 3.2000	 QPS: 113	Comps: 5142	 Hops: 1297.4000
range: 10011	 recall: 3.9000	 QPS: 95	Comps: 6164	 Hops: 1582.9000
range: 10012	 recall: 3.2800	 QPS: 112	Comps: 5199	 Hops: 1340.1000
range: 10013	 recall: 2.9700	 QPS: 124	Comps: 4728	 Hops: 1210.5000
range: 10014	 recall: 3.6600	 QPS: 102	Comps: 5678	 Hops: 1500.6000
range: 10015	 recall: 2.9900	 QPS: 123	Comps: 4699	 Hops: 1227.6000
range: 10016	 recall: 3.3800	 QPS: 113	Comps: 5160	 Hops: 1369.5000
range: 10017	 recall: 3.9900	 QPS: 93	Comps: 6113	 Hops: 1619.2000
range: 10018	 recall: 2.9700	 QPS: 123	Comps: 4827	 Hops: 1218.0000
range: 10019	 recall: 3.7600	 QPS: 97	Comps: 6025	 Hops: 1533.7000
range: 10020	 recall: 2.6900	 QPS: 144	Comps: 3982	 Hops: 1089.2000
range: 10021	 recall: 2.5800	 QPS: 146	Comps: 3940	 Hops: 1049.5000
range: 10022	 recall: 5.1500	 QPS: 73	Comps: 7947	 Hops: 2111.2000
range: 10023	 recall: 2.8900	 QPS: 130	Comps: 4436	 Hops: 1178.8000
range: 10024	 recall: 3.1800	 QPS: 114	Comps: 4898	 Hops: 1322.6000
range: 10025	 recall: 3.7000	 QPS: 97	Comps: 6052	 Hops: 1510.8000
range: 10026	 recall: 2.3000	 QPS: 169	Comps: 3352	 Hops: 927.8000
range: 10027	 recall: 4.3000	 QPS: 87	Comps: 6723	 Hops: 1753.7000
range: 10028	 recall: 3.4700	 QPS: 106	Comps: 5517	 Hops: 1414.9000
range: 10029	 recall: 4.2800	 QPS: 87	Comps: 6505	 Hops: 1778.7000
range: 10030	 recall: 2.9000	 QPS: 138	Comps: 4149	 Hops: 1167.7000
range: 10031	 recall: 2.5900	 QPS: 147	Comps: 3848	 Hops: 1049.9000
range: 10032	 recall: 3.5800	 QPS: 103	Comps: 5541	 Hops: 1453.1000
range: 10033	 recall: 4.1900	 QPS: 89	Comps: 6536	 Hops: 1708.0000
range: 10034	 recall: 3.0900	 QPS: 128	Comps: 4484	 Hops: 1246.7000
range: 10035	 recall: 3.4900	 QPS: 103	Comps: 5561	 Hops: 1428.7000
range: 10036	 recall: 2.4000	 QPS: 151	Comps: 3779	 Hops: 1021.8000
range: 10037	 recall: 3.6800	 QPS: 99	Comps: 5874	 Hops: 1531.8000
range: 10038	 recall: 3.5900	 QPS: 104	Comps: 5398	 Hops: 1470.4000
range: 10039	 recall: 2.8900	 QPS: 132	Comps: 4274	 Hops: 1177.9000
range: 10040	 recall: 3.3900	 QPS: 109	Comps: 5466	 Hops: 1378.3000
range: 10041	 recall: 3.1800	 QPS: 117	Comps: 4795	 Hops: 1317.3000
range: 10042	 recall: 2.7800	 QPS: 130	Comps: 4400	 Hops: 1130.6000
range: 10043	 recall: 3.3700	 QPS: 109	Comps: 5182	 Hops: 1398.3000
range: 10044	 recall: 2.8900	 QPS: 126	Comps: 4567	 Hops: 1198.3000
range: 10045	 recall: 3.6700	 QPS: 100	Comps: 5723	 Hops: 1511.4000
range: 10046	 recall: 3.2700	 QPS: 115	Comps: 5020	 Hops: 1332.3000
range: 10047	 recall: 3.1700	 QPS: 121	Comps: 4630	 Hops: 1292.4000
range: 10048	 recall: 3.3600	 QPS: 108	Comps: 5347	 Hops: 1375.3000
range: 10049	 recall: 3.6800	 QPS: 100	Comps: 5794	 Hops: 1499.9000
range: 10050	 recall: 3.4600	 QPS: 108	Comps: 5236	 Hops: 1419.1000
range: 10051	 recall: 3.8900	 QPS: 98	Comps: 5956	 Hops: 1577.6000
range: 10052	 recall: 2.3800	 QPS: 157	Comps: 3637	 Hops: 969.5000
range: 10053	 recall: 4.2800	 QPS: 87	Comps: 6648	 Hops: 1737.0000
range: 10054	 recall: 3.9500	 QPS: 80	Comps: 6148	 Hops: 1616.4000
range: 10055	 recall: 2.4000	 QPS: 159	Comps: 3535	 Hops: 970.3000
range: 10056	 recall: 1.6000	 QPS: 221	Comps: 2606	 Hops: 646.4000
range: 10057	 recall: 3.1900	 QPS: 117	Comps: 4857	 Hops: 1296.5000
range: 10058	 recall: 3.5900	 QPS: 107	Comps: 5499	 Hops: 1449.8000
range: 10059	 recall: 2.1900	 QPS: 166	Comps: 3551	 Hops: 887.2000
range: 10060	 recall: 2.6700	 QPS: 135	Comps: 4344	 Hops: 1108.2000
range: 10061	 recall: 3.3900	 QPS: 110	Comps: 5223	 Hops: 1387.0000
range: 10062	 recall: 3.5800	 QPS: 103	Comps: 5587	 Hops: 1448.7000
range: 10063	 recall: 2.5900	 QPS: 146	Comps: 3958	 Hops: 1055.8000
range: 10064	 recall: 3.6700	 QPS: 101	Comps: 5605	 Hops: 1496.9000
range: 10065	 recall: 2.4000	 QPS: 156	Comps: 3764	 Hops: 967.4000
range: 10066	 recall: 2.1900	 QPS: 162	Comps: 3549	 Hops: 907.0000
range: 10067	 recall: 2.6000	 QPS: 148	Comps: 3887	 Hops: 1054.6000
range: 10068	 recall: 2.1000	 QPS: 177	Comps: 3108	 Hops: 846.0000
range: 10069	 recall: 2.6800	 QPS: 136	Comps: 4267	 Hops: 1093.3000
range: 10070	 recall: 2.1000	 QPS: 152	Comps: 3096	 Hops: 849.6000
range: 10071	 recall: 3.3700	 QPS: 112	Comps: 5147	 Hops: 1367.4000
range: 10072	 recall: 3.0900	 QPS: 119	Comps: 4775	 Hops: 1248.1000
range: 10073	 recall: 2.6000	 QPS: 145	Comps: 3914	 Hops: 1050.6000
range: 10074	 recall: 2.7900	 QPS: 109	Comps: 4164	 Hops: 1138.9000
range: 10075	 recall: 2.5700	 QPS: 141	Comps: 4017	 Hops: 1063.1000
range: 10076	 recall: 3.2900	 QPS: 107	Comps: 5365	 Hops: 1347.6000
range: 10077	 recall: 2.3000	 QPS: 163	Comps: 3549	 Hops: 947.5000
range: 10078	 recall: 3.8900	 QPS: 97	Comps: 5955	 Hops: 1581.0000
range: 10079	 recall: 2.0900	 QPS: 180	Comps: 3224	 Hops: 851.6000
range: 10080	 recall: 2.6900	 QPS: 135	Comps: 4340	 Hops: 1103.8000
range: 10081	 recall: 1.8900	 QPS: 199	Comps: 2939	 Hops: 766.1000
range: 10082	 recall: 1.7900	 QPS: 194	Comps: 2993	 Hops: 757.1000
range: 10083	 recall: 1.6900	 QPS: 213	Comps: 2646	 Hops: 687.2000
range: 10084	 recall: 4.2500	 QPS: 85	Comps: 6904	 Hops: 1740.9000
range: 10085	 recall: 2.3900	 QPS: 153	Comps: 3714	 Hops: 972.0000
range: 10086	 recall: 2.2000	 QPS: 168	Comps: 3402	 Hops: 885.3000
range: 10087	 recall: 2.6000	 QPS: 144	Comps: 4004	 Hops: 1072.9000
range: 10088	 recall: 1.9900	 QPS: 192	Comps: 2917	 Hops: 803.8000
range: 10089	 recall: 1.8900	 QPS: 194	Comps: 3051	 Hops: 767.0000
range: 10090	 recall: 1.6900	 QPS: 224	Comps: 2600	 Hops: 686.3000
range: 10091	 recall: 2.5000	 QPS: 147	Comps: 3941	 Hops: 1008.0000
range: 10092	 recall: 3.4000	 QPS: 107	Comps: 5460	 Hops: 1368.1000
range: 10093	 recall: 1.8900	 QPS: 196	Comps: 2971	 Hops: 769.5000
range: 10094	 recall: 3.4000	 QPS: 108	Comps: 5315	 Hops: 1386.0000
range: 10095	 recall: 2.0800	 QPS: 180	Comps: 3127	 Hops: 856.0000
range: 10096	 recall: 2.1000	 QPS: 177	Comps: 3275	 Hops: 856.0000
range: 10097	 recall: 2.2000	 QPS: 165	Comps: 3580	 Hops: 889.1000
range: 10098	 recall: 3.4700	 QPS: 106	Comps: 5445	 Hops: 1427.6000
range: 10099	 recall: 2.2800	 QPS: 164	Comps: 3515	 Hops: 934.3000
range: 10100	 recall: 1.8900	 QPS: 192	Comps: 2870	 Hops: 773.4000
range: 10101	 recall: 2.4800	 QPS: 146	Comps: 3817	 Hops: 1035.4000
range: 10102	 recall: 2.3000	 QPS: 168	Comps: 3447	 Hops: 924.7000
range: 10103	 recall: 2.2800	 QPS: 162	Comps: 3642	 Hops: 932.7000
range: 10104	 recall: 2.7900	 QPS: 135	Comps: 4276	 Hops: 1133.1000
range: 10105	 recall: 2.3000	 QPS: 163	Comps: 3554	 Hops: 930.4000
range: 10106	 recall: 2.3000	 QPS: 157	Comps: 3651	 Hops: 972.2000
range: 10107	 recall: 3.2900	 QPS: 115	Comps: 5022	 Hops: 1333.9000
range: 10108	 recall: 2.9800	 QPS: 120	Comps: 4930	 Hops: 1223.9000
range: 10109	 recall: 2.6800	 QPS: 137	Comps: 4274	 Hops: 1100.0000
range: 10110	 recall: 2.5900	 QPS: 140	Comps: 4138	 Hops: 1061.9000
range: 10111	 recall: 2.7900	 QPS: 131	Comps: 4454	 Hops: 1144.4000
range: 10112	 recall: 2.9900	 QPS: 126	Comps: 4571	 Hops: 1223.5000
range: 10113	 recall: 2.5900	 QPS: 144	Comps: 4031	 Hops: 1053.3000
range: 10114	 recall: 1.9000	 QPS: 191	Comps: 3048	 Hops: 765.0000
range: 10115	 recall: 2.1900	 QPS: 168	Comps: 3395	 Hops: 893.9000
range: 10116	 recall: 1.9900	 QPS: 141	Comps: 3062	 Hops: 805.0000
range: 10117	 recall: 1.3000	 QPS: 284	Comps: 2027	 Hops: 529.5000
range: 10118	 recall: 1.8900	 QPS: 201	Comps: 2869	 Hops: 764.8000
range: 10119	 recall: 2.5700	 QPS: 145	Comps: 4042	 Hops: 1052.3000
range: 10120	 recall: 1.8900	 QPS: 189	Comps: 3029	 Hops: 782.8000
range: 10121	 recall: 2.2900	 QPS: 156	Comps: 3748	 Hops: 957.8000
range: 10122	 recall: 2.2900	 QPS: 156	Comps: 3783	 Hops: 952.9000
range: 10123	 recall: 2.9900	 QPS: 122	Comps: 4703	 Hops: 1219.6000
range: 10124	 recall: 2.2900	 QPS: 162	Comps: 3570	 Hops: 930.3000
range: 10125	 recall: 2.5000	 QPS: 149	Comps: 3925	 Hops: 1008.0000
range: 10126	 recall: 1.5900	 QPS: 216	Comps: 2712	 Hops: 687.7000
range: 10127	 recall: 1.6000	 QPS: 233	Comps: 2369	 Hops: 645.7000
range: 10128	 recall: 2.4000	 QPS: 155	Comps: 3797	 Hops: 965.8000
range: 10129	 recall: 2.2000	 QPS: 170	Comps: 3436	 Hops: 893.2000
range: 10130	 recall: 2.0800	 QPS: 178	Comps: 3276	 Hops: 852.1000
range: 10131	 recall: 1.8000	 QPS: 219	Comps: 2579	 Hops: 727.2000
range: 10132	 recall: 2.1900	 QPS: 171	Comps: 3393	 Hops: 892.7000
range: 10133	 recall: 1.9900	 QPS: 183	Comps: 3201	 Hops: 816.6000
range: 10134	 recall: 2.2600	 QPS: 162	Comps: 3525	 Hops: 938.2000
range: 10135	 recall: 1.8000	 QPS: 207	Comps: 2767	 Hops: 741.0000
range: 10136	 recall: 2.3000	 QPS: 164	Comps: 3498	 Hops: 934.5000
range: 10137	 recall: 1.9000	 QPS: 189	Comps: 3126	 Hops: 768.3000
range: 10138	 recall: 1.6000	 QPS: 235	Comps: 2447	 Hops: 649.7000
range: 10139	 recall: 1.5900	 QPS: 229	Comps: 2543	 Hops: 642.7000
range: 10140	 recall: 1.7000	 QPS: 223	Comps: 2578	 Hops: 690.1000
range: 10141	 recall: 1.5900	 QPS: 231	Comps: 2511	 Hops: 651.6000
range: 10142	 recall: 2.1900	 QPS: 165	Comps: 3569	 Hops: 895.8000
range: 10143	 recall: 1.8000	 QPS: 205	Comps: 2880	 Hops: 728.1000
range: 10144	 recall: 2.5800	 QPS: 137	Comps: 4267	 Hops: 1055.4000
range: 10145	 recall: 1.8800	 QPS: 194	Comps: 3016	 Hops: 770.5000
range: 10146	 recall: 1.7800	 QPS: 200	Comps: 2887	 Hops: 737.1000
range: 10147	 recall: 1.5000	 QPS: 262	Comps: 2184	 Hops: 603.3000
range: 10148	 recall: 1.3800	 QPS: 269	Comps: 2155	 Hops: 564.6000
range: 10149	 recall: 1.6000	 QPS: 233	Comps: 2504	 Hops: 645.7000
range: 10150	 recall: 1.7000	 QPS: 212	Comps: 2680	 Hops: 710.6000
range: 10151	 recall: 0.4900	 QPS: 693	Comps: 840	 Hops: 224.5000
range: 10152	 recall: 1.7800	 QPS: 197	Comps: 2971	 Hops: 740.8000
range: 10153	 recall: 2.0900	 QPS: 182	Comps: 3208	 Hops: 844.4000
range: 10154	 recall: 1.8000	 QPS: 200	Comps: 2814	 Hops: 737.5000
range: 10155	 recall: 1.7000	 QPS: 218	Comps: 2677	 Hops: 692.5000
range: 10156	 recall: 1.3000	 QPS: 301	Comps: 1824	 Hops: 532.1000
range: 10157	 recall: 1.4000	 QPS: 262	Comps: 2232	 Hops: 576.6000
range: 10158	 recall: 1.3800	 QPS: 265	Comps: 2204	 Hops: 565.6000
range: 10159	 recall: 1.7000	 QPS: 217	Comps: 2630	 Hops: 710.6000
range: 10160	 recall: 1.2900	 QPS: 277	Comps: 2070	 Hops: 525.3000
range: 10161	 recall: 1.2000	 QPS: 311	Comps: 1873	 Hops: 487.5000
range: 10162	 recall: 0.7900	 QPS: 461	Comps: 1284	 Hops: 321.3000
range: 10163	 recall: 1.2700	 QPS: 276	Comps: 2038	 Hops: 535.5000
range: 10164	 recall: 1.1900	 QPS: 313	Comps: 1856	 Hops: 485.8000
range: 10165	 recall: 1.4900	 QPS: 247	Comps: 2388	 Hops: 606.7000
range: 10166	 recall: 1.3900	 QPS: 267	Comps: 2181	 Hops: 565.5000
range: 10167	 recall: 1.0000	 QPS: 380	Comps: 1500	 Hops: 410.1000
range: 10168	 recall: 1.1000	 QPS: 326	Comps: 1771	 Hops: 463.0000
range: 10169	 recall: 1.6000	 QPS: 233	Comps: 2532	 Hops: 647.0000
range: 10170	 recall: 1.3000	 QPS: 293	Comps: 2027	 Hops: 524.5000
